model,shock,family,design,event_year,span,window_start,window_end,sample,outcome,opp,treatment,treatment_col,treatment_scope,note,status,beta,se,t,p,nobs,firms,treated_firms,control_firms,rows
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,3,2006,2012,pre_multiseg,rel_inv,l_margin,pre_carbon_high25,share_carbon,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.013258869418245231,0.022898436953205127,0.5790294527674898,0.562572609892523,56250.0,3023.0,111.0,2923.0,56250.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,3,2006,2012,pre_multiseg,rel_inv,sgrow,pre_carbon_high25,share_carbon,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.02011641482449169,0.011440184234882614,1.7583995512199984,0.0786873115176061,56250.0,3023.0,111.0,2923.0,56250.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,5,2004,2014,all_multiseg,rel_inv,l_margin,pre_carbon_high25,share_carbon,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.007701717542151387,0.016477345215777543,0.4674125255794705,0.6402062656617913,92046.0,3917.0,131.0,3805.0,92046.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,5,2004,2014,all_multiseg,rel_inv,sgrow,pre_carbon_high25,share_carbon,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.002901507130229432,0.006548097801129816,-0.44310687139230004,0.6576898496658719,92046.0,3917.0,131.0,3805.0,92046.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,5,2004,2014,pre_multiseg,rel_inv,l_margin,pre_carbon_high25,share_carbon,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.008695194419430388,0.01838431143909069,0.47296818530509305,0.6362374508446331,87837.0,3568.0,127.0,3454.0,87837.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,5,2004,2014,pre_multiseg,rel_inv,sgrow,pre_carbon_high25,share_carbon,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.0037513139243006252,0.0068975065368179055,-0.5438652220591089,0.5865360709131335,87837.0,3568.0,127.0,3454.0,87837.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,7,2002,2016,all_multiseg,rel_inv,l_margin,pre_carbon_high25,share_carbon,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.009204521336017337,0.012261227807569504,0.7507014371215662,0.45283420603206626,126227.0,4534.0,162.0,4398.0,126227.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,7,2002,2016,all_multiseg,rel_inv,sgrow,pre_carbon_high25,share_carbon,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.001655153070815742,0.005465645532438734,0.30282846938982233,0.7620212451033836,126227.0,4534.0,162.0,4398.0,126227.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,7,2002,2016,pre_multiseg,rel_inv,l_margin,pre_carbon_high25,share_carbon,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.009632185825794802,0.013661121467684436,0.7050801684605371,0.48076214791033567,118951.0,4065.0,154.0,3931.0,118951.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,7,2002,2016,pre_multiseg,rel_inv,sgrow,pre_carbon_high25,share_carbon,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.0009017973109579864,0.005821877927530318,0.15489801094825348,0.8769020645294918,118951.0,4065.0,154.0,3931.0,118951.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,3,2006,2012,all_multiseg,rel_inv,l_margin,pre_carbon_share_z,share_carbon,firm_pre_continuous,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.004596066381805968,0.010479768716666945,-0.4385656311762319,0.6609786690322574,58061.0,3236.0,698.0,2682.0,58061.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,3,2006,2012,all_multiseg,rel_inv,sgrow,pre_carbon_share_z,share_carbon,firm_pre_continuous,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.00782843301297731,0.005264599069529993,1.4869950986934715,0.13702397300861868,58061.0,3236.0,698.0,2682.0,58061.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,3,2006,2012,pre_multiseg,rel_inv,l_margin,pre_carbon_share_z,share_carbon,firm_pre_continuous,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.005178881763788737,0.011482532810294486,-0.45102259661262983,0.6519757449147225,56250.0,3023.0,673.0,2475.0,56250.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,3,2006,2012,pre_multiseg,rel_inv,sgrow,pre_carbon_share_z,share_carbon,firm_pre_continuous,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.008239817505795444,0.005357654580556606,1.5379523599185467,0.12406829297958999,56250.0,3023.0,673.0,2475.0,56250.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,5,2004,2014,all_multiseg,rel_inv,l_margin,pre_carbon_share_z,share_carbon,firm_pre_continuous,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.00019066176088630541,0.0073705641705898725,0.02586800093907148,0.9793626992169733,92046.0,3917.0,855.0,3263.0,92046.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,5,2004,2014,all_multiseg,rel_inv,sgrow,pre_carbon_share_z,share_carbon,firm_pre_continuous,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.0005596705918161749,0.0032611988452849864,-0.17161498527614835,0.8637407380957391,92046.0,3917.0,855.0,3263.0,92046.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,5,2004,2014,pre_multiseg,rel_inv,l_margin,pre_carbon_share_z,share_carbon,firm_pre_continuous,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.00035708117887040816,0.008390089128565374,-0.04255987909051756,0.9660525078649709,87837.0,3568.0,814.0,2917.0,87837.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,5,2004,2014,pre_multiseg,rel_inv,sgrow,pre_carbon_share_z,share_carbon,firm_pre_continuous,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.000620474174611536,0.0034482401497082558,-0.17993937419469822,0.8572007193039832,87837.0,3568.0,814.0,2917.0,87837.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,7,2002,2016,all_multiseg,rel_inv,l_margin,pre_carbon_share_z,share_carbon,firm_pre_continuous,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.0026353243874871115,0.006335759821175685,-0.41594448998511624,0.6774515568839266,126227.0,4534.0,1024.0,3752.0,126227.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,7,2002,2016,all_multiseg,rel_inv,sgrow,pre_carbon_share_z,share_carbon,firm_pre_continuous,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.002132915735380129,0.002801538326877123,0.7613373391745427,0.44645748204670044,126227.0,4534.0,1024.0,3752.0,126227.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,7,2002,2016,pre_multiseg,rel_inv,l_margin,pre_carbon_share_z,share_carbon,firm_pre_continuous,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.0031737192901542506,0.007184035737002802,-0.44177387283966024,0.6586538942066191,118951.0,4065.0,963.0,3304.0,118951.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,7,2002,2016,pre_multiseg,rel_inv,sgrow,pre_carbon_share_z,share_carbon,firm_pre_continuous,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.002051418096462646,0.00298205917543848,0.68791998272838,0.4915049216068561,118951.0,4065.0,963.0,3304.0,118951.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,3,2006,2012,all_multiseg,rel_inv,l_margin,pre_energy_any,share_energy,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.015278950322427619,0.07218902529975625,-0.21165198254144052,0.8323796280286488,58061.0,3236.0,42.0,3201.0,58061.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,3,2006,2012,all_multiseg,rel_inv,sgrow,pre_energy_any,share_energy,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-3.291668225237961e-05,0.020124822831550686,-0.0016356259395622849,0.9986949680388924,58061.0,3236.0,42.0,3201.0,58061.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,3,2006,2012,pre_multiseg,rel_inv,l_margin,pre_energy_any,share_energy,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.012416472934190787,0.07344869374975058,-0.16904960864920693,0.8657584885498548,56250.0,3023.0,41.0,2989.0,56250.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,3,2006,2012,pre_multiseg,rel_inv,sgrow,pre_energy_any,share_energy,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-3.3630762828475376e-05,0.020599224952476562,-0.0016326227276056851,0.9986973643753743,56250.0,3023.0,41.0,2989.0,56250.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,5,2004,2014,all_multiseg,rel_inv,l_margin,pre_energy_any,share_energy,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.04239946750449643,0.026665075464654322,1.5900749113085655,0.11182258493446429,92046.0,3917.0,48.0,3878.0,92046.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,5,2004,2014,all_multiseg,rel_inv,sgrow,pre_energy_any,share_energy,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.013401759997857018,0.009498464419567011,-1.4109396430700047,0.15826700199934618,92046.0,3917.0,48.0,3878.0,92046.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,5,2004,2014,pre_multiseg,rel_inv,l_margin,pre_energy_any,share_energy,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.04535640402431448,0.028666495802557625,1.5822095709468535,0.1136065568807838,87837.0,3568.0,47.0,3530.0,87837.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,5,2004,2014,pre_multiseg,rel_inv,sgrow,pre_energy_any,share_energy,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.015416234262693918,0.009913930966973789,-1.5550072230732608,0.119949172994253,87837.0,3568.0,47.0,3530.0,87837.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,7,2002,2016,all_multiseg,rel_inv,l_margin,pre_energy_any,share_energy,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.012832401483636464,0.02524301450336638,0.5083545581263739,0.6112058882087807,126227.0,4534.0,53.0,4490.0,126227.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,7,2002,2016,all_multiseg,rel_inv,sgrow,pre_energy_any,share_energy,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.004744240446379187,0.006438733492880381,-0.7368282056750949,0.46122863685406257,126227.0,4534.0,53.0,4490.0,126227.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,7,2002,2016,pre_multiseg,rel_inv,l_margin,pre_energy_any,share_energy,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.014551748922764039,0.028079922960955777,0.5182260985187807,0.6043017847796404,118951.0,4065.0,51.0,4023.0,118951.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,7,2002,2016,pre_multiseg,rel_inv,sgrow,pre_energy_any,share_energy,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.006105133691778397,0.006645429586524495,-0.9186966188248082,0.35825670845924273,118951.0,4065.0,51.0,4023.0,118951.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,3,2006,2012,all_multiseg,rel_inv,l_margin,pre_electric_any,share_electric,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.010194737684990761,0.0747509532680902,-0.1363827113806548,0.8915194253686567,58061.0,3236.0,36.0,3204.0,58061.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,3,2006,2012,all_multiseg,rel_inv,sgrow,pre_electric_any,share_electric,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.0002805541733182472,0.02043880664656073,0.013726543734658623,0.9890482149341233,58061.0,3236.0,36.0,3204.0,58061.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,3,2006,2012,pre_multiseg,rel_inv,l_margin,pre_electric_any,share_electric,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.006680472887153589,0.07571622936750053,-0.08823039582080709,0.9296940075112365,56250.0,3023.0,35.0,2992.0,56250.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,3,2006,2012,pre_multiseg,rel_inv,sgrow,pre_electric_any,share_electric,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.000306883462711595,0.02092794486157676,0.01466381265534707,0.9883004638097423,56250.0,3023.0,35.0,2992.0,56250.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,5,2004,2014,all_multiseg,rel_inv,l_margin,pre_electric_any,share_electric,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.03033806624535341,0.02749192495407955,1.1035264462575045,0.2698025316815891,92046.0,3917.0,39.0,3883.0,92046.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,5,2004,2014,all_multiseg,rel_inv,sgrow,pre_electric_any,share_electric,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.012774174511126661,0.01134944288141127,-1.1255331776724382,0.2603671521676447,92046.0,3917.0,39.0,3883.0,92046.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,5,2004,2014,pre_multiseg,rel_inv,l_margin,pre_electric_any,share_electric,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.034150049245515755,0.02979179385630922,1.146290465429075,0.2516791677816492,87837.0,3568.0,38.0,3535.0,87837.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,5,2004,2014,pre_multiseg,rel_inv,sgrow,pre_electric_any,share_electric,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.014611483961450612,0.011650748955729586,-1.2541240067030197,0.20980140446788664,87837.0,3568.0,38.0,3535.0,87837.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,7,2002,2016,all_multiseg,rel_inv,l_margin,pre_electric_any,share_electric,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.004740072433127671,0.025158135917793693,0.18841111474301006,0.8505547874279302,126227.0,4534.0,44.0,4495.0,126227.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,7,2002,2016,all_multiseg,rel_inv,sgrow,pre_electric_any,share_electric,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.003882308494178059,0.007585264045264291,-0.5118224587846617,0.6087764531432922,126227.0,4534.0,44.0,4495.0,126227.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,7,2002,2016,pre_multiseg,rel_inv,l_margin,pre_electric_any,share_electric,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,0.0064474491779769735,0.028605710737047204,0.2253902808863579,0.8216761768820893,118951.0,4065.0,42.0,4028.0,118951.0
rsz,CARBON_STACK_2009_2013,carbon,stacked_regional,2009,7,2002,2016,pre_multiseg,rel_inv,sgrow,pre_electric_any,share_electric,firm_pre_binary,Stacked RGGI 2009 and California 2013 regional carbon trial.,ok,-0.005194635733366831,0.007740663585094584,-0.6710840325588646,0.5021686978911049,118951.0,4065.0,42.0,4028.0,118951.0
firm_did,WTI_1983,oil,national,1983,3,1980,1986,firmyear,n_op_seg,,pre_oilgas_any,share_oilgas,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.06404926631474935,0.038379998456463095,-1.6688188871973133,0.09516368026574118,35789.0,5685.0,668.0,5017.0,35789.0
firm_did,WTI_1983,oil,national,1983,3,1980,1986,firmyear,log_nseg,,pre_oilgas_any,share_oilgas,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.011003016076111443,0.009913061642678044,-1.109951342251408,0.2670288630647033,35789.0,5685.0,668.0,5017.0,35789.0
firm_did,WTI_1983,oil,national,1983,3,1980,1986,firmyear,hhi,,pre_oilgas_any,share_oilgas,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,0.013256803476225144,0.006926576961466101,1.9139040178107207,0.05564191732851409,35712.0,5677.0,668.0,5009.0,35712.0
firm_did,WTI_1983,oil,national,1983,3,1980,1986,firmyear,nonop_sales_share,,pre_oilgas_any,share_oilgas,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.003845094556660312,0.003542817715954001,-1.0853210255060821,0.2777881903848669,35789.0,5685.0,668.0,5017.0,35789.0
firm_did,WTI_1983,oil,national,1983,3,1980,1986,firmyear,multi_seg,,pre_oilgas_any,share_oilgas,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.012524583555483847,0.012696332550649411,-0.9864725506771025,0.3239092092936493,35789.0,5685.0,668.0,5017.0,35789.0
firm_did,WTI_1983,oil,national,1983,5,1978,1988,firmyear,n_op_seg,,pre_oilgas_any,share_oilgas,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.058957499342962884,0.04595722431652665,-1.2828777242267264,0.19954126612563283,52538.0,5686.0,680.0,5006.0,52538.0
firm_did,WTI_1983,oil,national,1983,5,1978,1988,firmyear,log_nseg,,pre_oilgas_any,share_oilgas,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.009362847993079385,0.011365997469958996,-0.8237594648270815,0.41008043824196605,52538.0,5686.0,680.0,5006.0,52538.0
firm_did,WTI_1983,oil,national,1983,5,1978,1988,firmyear,hhi,,pre_oilgas_any,share_oilgas,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,0.014607082405523133,0.007714425545744961,1.8934763604763738,0.05830072397365127,52394.0,5678.0,680.0,4998.0,52394.0
firm_did,WTI_1983,oil,national,1983,5,1978,1988,firmyear,nonop_sales_share,,pre_oilgas_any,share_oilgas,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.0038859138502904994,0.002782332464496581,-1.3966389350934716,0.1625287933043258,52538.0,5686.0,680.0,5006.0,52538.0
firm_did,WTI_1983,oil,national,1983,5,1978,1988,firmyear,multi_seg,,pre_oilgas_any,share_oilgas,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.012319196494859653,0.01360096574436963,-0.9057589531801747,0.36506811034858777,52538.0,5686.0,680.0,5006.0,52538.0
firm_did,WTI_1983,oil,national,1983,7,1976,1990,firmyear,n_op_seg,,pre_oilgas_any,share_oilgas,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.05389854604680875,0.05095600539182121,-1.057746690156757,0.2901752885605169,64498.0,5686.0,681.0,5005.0,64498.0
firm_did,WTI_1983,oil,national,1983,7,1976,1990,firmyear,log_nseg,,pre_oilgas_any,share_oilgas,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.007635702360644356,0.012711886412282793,-0.6006742125438125,0.5480593133899978,64498.0,5686.0,681.0,5005.0,64498.0
firm_did,WTI_1983,oil,national,1983,7,1976,1990,firmyear,hhi,,pre_oilgas_any,share_oilgas,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,0.013159514343552713,0.00843675850342474,1.559783219848104,0.11881651869798548,64291.0,5678.0,681.0,4997.0,64291.0
firm_did,WTI_1983,oil,national,1983,7,1976,1990,firmyear,nonop_sales_share,,pre_oilgas_any,share_oilgas,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.006822368343498473,0.004816972778976417,-1.4163186417150966,0.15668753001323843,64498.0,5686.0,681.0,5005.0,64498.0
firm_did,WTI_1983,oil,national,1983,7,1976,1990,firmyear,multi_seg,,pre_oilgas_any,share_oilgas,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.006230651004784327,0.014465654018295948,-0.4307203114981107,0.6666733271084935,64498.0,5686.0,681.0,5005.0,64498.0
firm_did,WTI_1983,oil,national,1983,3,1980,1986,firmyear,n_op_seg,,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,0.017797418439957212,0.008929790687420478,1.9930387019069424,0.046266223042237486,35789.0,5685.0,5685.0,0.0,35789.0
firm_did,WTI_1983,oil,national,1983,3,1980,1986,firmyear,log_nseg,,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,0.005034178090032467,0.0027056148871378604,1.860641037260806,0.06280463138501124,35789.0,5685.0,5685.0,0.0,35789.0
firm_did,WTI_1983,oil,national,1983,3,1980,1986,firmyear,hhi,,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.00014797312928122312,0.0019991683083705213,-0.07401734444351651,0.9409970773036869,35712.0,5677.0,5677.0,0.0,35712.0
firm_did,WTI_1983,oil,national,1983,3,1980,1986,firmyear,nonop_sales_share,,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.0008716993591729357,0.0009512398467694158,-0.9163823005663461,0.3594737581898042,35789.0,5685.0,5685.0,0.0,35789.0
firm_did,WTI_1983,oil,national,1983,3,1980,1986,firmyear,multi_seg,,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,0.0019765622115242186,0.004136403738588194,0.47784557225036345,0.6327635931281572,35789.0,5685.0,5685.0,0.0,35789.0
firm_did,WTI_1983,oil,national,1983,5,1978,1988,firmyear,n_op_seg,,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,0.02428831518517409,0.01012389862624003,2.3991069134395966,0.016438998306204544,52538.0,5686.0,5686.0,0.0,52538.0
firm_did,WTI_1983,oil,national,1983,5,1978,1988,firmyear,log_nseg,,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,0.0066363196456957155,0.002934533745369987,2.2614562385477037,0.023735585052257147,52538.0,5686.0,5686.0,0.0,52538.0
firm_did,WTI_1983,oil,national,1983,5,1978,1988,firmyear,hhi,,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.0011086474082618964,0.002207681793367871,-0.5021771758921056,0.6155452640288837,52394.0,5678.0,5678.0,0.0,52394.0
firm_did,WTI_1983,oil,national,1983,5,1978,1988,firmyear,nonop_sales_share,,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.0008125655965955538,0.0007183147630879979,-1.1312110489033755,0.2579720643501122,52538.0,5686.0,5686.0,0.0,52538.0
firm_did,WTI_1983,oil,national,1983,5,1978,1988,firmyear,multi_seg,,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,0.0020982547088162634,0.004259807952621789,0.49257025954065564,0.6223185752639746,52538.0,5686.0,5686.0,0.0,52538.0
firm_did,WTI_1983,oil,national,1983,7,1976,1990,firmyear,n_op_seg,,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,0.03476728832107798,0.011391747607649761,3.051971437440479,0.0022744512335493017,64498.0,5686.0,5686.0,0.0,64498.0
firm_did,WTI_1983,oil,national,1983,7,1976,1990,firmyear,log_nseg,,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,0.00978097344223743,0.0032323311925650327,3.0259812066088716,0.0024793482857086158,64498.0,5686.0,5686.0,0.0,64498.0
firm_did,WTI_1983,oil,national,1983,7,1976,1990,firmyear,hhi,,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.0030237934840998703,0.0024066121137743114,-1.2564523658769537,0.2089570148917037,64291.0,5678.0,5678.0,0.0,64291.0
firm_did,WTI_1983,oil,national,1983,7,1976,1990,firmyear,nonop_sales_share,,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.001441923750891389,0.0012777504150645548,-1.128486231654669,0.2591192329375551,64498.0,5686.0,5686.0,0.0,64498.0
firm_did,WTI_1983,oil,national,1983,7,1976,1990,firmyear,multi_seg,,pre_oilgas_share_z,share_oilgas,firm_pre_continuous,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,0.005680885009887722,0.004474602200957308,1.2695843685662913,0.20423774536879535,64498.0,5686.0,5686.0,0.0,64498.0
firm_did,WTI_1983,oil,national,1983,3,1980,1986,firmyear,n_op_seg,,pre_energy_any,share_energy,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.005335409048755359,0.031153472426982163,-0.1712620980296995,0.8640188329115719,35789.0,5685.0,854.0,4831.0,35789.0
firm_did,WTI_1983,oil,national,1983,3,1980,1986,firmyear,log_nseg,,pre_energy_any,share_energy,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,0.004421969768886998,0.008274359353637885,0.5344183857500515,0.5930560491665986,35789.0,5685.0,854.0,4831.0,35789.0
firm_did,WTI_1983,oil,national,1983,3,1980,1986,firmyear,hhi,,pre_energy_any,share_energy,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,0.005384982109191209,0.0056774509925039485,0.9484858814811626,0.34288979050858326,35712.0,5677.0,854.0,4823.0,35712.0
firm_did,WTI_1983,oil,national,1983,3,1980,1986,firmyear,nonop_sales_share,,pre_energy_any,share_energy,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,-0.0036344207377380423,0.0037225592595842576,-0.9763231380080007,0.32891220493354023,35789.0,5685.0,854.0,4831.0,35789.0
firm_did,WTI_1983,oil,national,1983,3,1980,1986,firmyear,multi_seg,,pre_energy_any,share_energy,firm_pre_binary,NYMEX WTI crude oil futures launch; treated exposure is oil/gas SIC proxy.,ok,0.004868001170479744,0.010968774104660661,0.4438053992206219,0.6571864751893863,35789.0,5685.0,854.0,4831.0,35789.0
